Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
127362,B005VOONKI,A14MSHFCXPARFS,Latin Pod,2,4,1,1337040000,Very Weak,"If you like dark, bold and strong coffee, you will not like Marley Coffee & Tea One Love Organic Coffee.  The product is packaged in convenient one cup serving packets, but it's very weak and almost tasteless.  It took at least two packets to make one half way decent cup of coffee.  Therefore, unless you like watery coffee, I would not recommend that you purchase this product."
221536,B002AYC7TG,ACR9O7IQJBAZ,MZ,0,0,5,1345939200,Dog Loves It,"I agree that the price on this is a bit high, but our dog loves it and still goes crazy whenever it's meal time.  She didn't do well with many of the so-called organic products because they still contain a lot of low quality grains/starches.  Even better, there's less dog waste to clean up too because the product doesn't have useless fillers."
263683,B002I7KOFY,A3RW9I71S16EUR,luzlala,0,0,1,1328486400,bad after taste,the after taste was slightly different.... I did not like it.....maybe it is something in the cereal that is artificial....don't know...will not buy anymore of it....  Quaker high fiber cinnamon swirl.....am returning it to the grocery store..... package has 2013 date on it.... that means that it is fresh... but the aftertaste is not good....
18984,B000F4H5FO,AKUB840XVHT3,"Jo A. Brixie ""Jo Ann Brixie""",0,0,5,1291161600,Lady Grey a hit!,I have such a hard time finding loose tea locally. Being able to order my favorite Lady Grey tea on Amazon is convenient and timesaving. The tea comes in a six-pack of tins that are just the right size to insure continued freshness. Speedy shipping too!
446430,B0009F3QLG,A3CSS3S13GV2HA,Gretchen Goode,1,1,5,1292889600,Love Amazon!!,"Personally, of all of the teas I have tried, I think YOGI is just the best...if you want an intense ginger flavor, this is the tea for you.  This is just one of  many products I have purchased from Amazon...I am always beyond pleased with the product, service and price...THANK YOU!!!"
296548,B001D0GV5E,AGLKENC7EJDYW,"4u2 ""FAB""",1,1,1,1268092800,Not the best,I found this particular green tea to be to bitter tasting.  I will not order again.
138333,B000HDOPYC,A2FL5O5DXWE4QI,Cristina Balaban,1,1,5,1297382400,Simply the best wafers ever!!!!,"These are the best wafers I have EVER tasted. I have a sweet tooth and traveled the world (so I have tried many sweets) but nothing compares to these wafers.<br />Also there is one other flavour Amazon does not seem to sell and that is the coconut wafers. Absolutely unbelievable taste and this is an understatement. It has the perfect combination of sweetness, flavor, size and once you start eating it you cannot stop.<br /><br />My favorite are Tiramisu, Lemon, Hazelnut and Coconut. The rest are fantastic too but I have my own I like the best. Italian products - cannot improve on perfect.<br /><br />Watch your waist line though  :P"
189570,B001EO5Q64,A1SY3WARIUNZSO,syecats,0,0,5,1350259200,Great Buy,"After doing ALOT of research I decided to purchase this Coconut Oil. I'm happy that I did. Thus far, i'm very happy with the purchase. Just a word of advice. If you are going to ingest the Coconut Oil, go to 'Youtube' and do a Search for 'Green Regimen'. This is a Green Smoothie video blog and I put my Coconut Oil in these Smoothies. It's working out GREATLY. Good Luck!!!"
297024,B00395DVQS,A26KIIZZT3AV1Q,James Edwards,2,2,2,1290124800,Agravating K-Cups,"Well, I really wanted to like these but can't. The coffee itself was just ok. Faint smell of vanilla was there as was the taste. My biggest problem with these was the fact that about 1 in 4 plugged up my brewer. I had to take out the K-Cup carriage and stick a paperclip through the hole in the probe that pierces the bottom of the cup due to coffee grounds plugging it up. It seems that the built-in filter in these is bad because the grounds come out and plug the machine. I have tried many other K-Cups and these are the only ones that have ever done that."
74263,B00305L394,AN24HOMYFW11B,Photo Bug Traveler,0,0,3,1328918400,Not For Every Dog!,We had heard so much about these and were excited to get some for our Great Dane.  He had no interest at all and went back to his rawhide bone. A friend's black lab was thrilled to get them so I gave them 3-Stars.  You might only buy one until you know that they are your Fido's bone of choice!
162831,B005P6TCGW,A3JCKNVCKHYUI6,Leen,0,0,5,1311897600,Energy!,"I read a lot of positive reviews about Cytomax being the better version of Gatorade so I decided to try.<br /><br />Boy boy boy, it was GOOD. I use it during workout to keep my stamina up. I feel the difference on the days I do not use it. I could not sustain myself as long as I wanted. By the way, I do Insanity Workout. So that's insanely difficult. With Cytomax, I can definitely keep up with the workout better. Without it, I find myself panting for breath.<br /><br />The good thing about Cytomax is that it is highly refined. When you pour the powder down into your bottle, you can see white powders in the air and you see fizzing in the water immediately. It is so refined. That means it mixes quickly. The only thing that annoys me is that even though it mixes well in general, sometimes you get clumping of it stuck at the bottom of the bottle. That's the only bad thing about Cytomax.<br /><br />The taste is brilliant. I have tried the grape, citrus, and pomegranate with grape being the tastiest one. Eventually, after using Cytomax, I do not want to use any other product. The dosage of Cytomax also decreases as I become stronger and could sustain myself longer without additional aid.<br /><br />Give it a try. You won't regret it. The electrolytes help me to not get cramping because high intensity cardio movements usually wear me down quickly and without replenishing all the sodium, my muscle will get really tired and tense. Cytomax helps with that."
380154,B005VGZ49U,A35W3JQYP0M655,"Ambergris ""John Thomas""",1,1,5,1322784000,Great Tasting Low Salt Mix,"I recently bought some of this at a local market.  I decided to try it because for quite some time now I have purchased Morton's Light Salt to cut down on the some of the sodium I take in.  This Diamond Crystal blend is not only cheaper than the Morton's for a generous amount more, but it also taste better in my opinion.  Like the Morton's, it contains a full one third less sodium.  But where the Morton's uses the popular substitute Potassium Chloride that has a slight metallic taste to it, the main substitute ingredient in this Diamond Chrystal blend is Silicon Dioxide, which to me has a much more natural salt taste.  I prefer it over the potassium chloride, and as already mentioned, you get more for your money with this blend making it a sure deal. It took me no time at all to get used to it, and I use it in my cooking as well as in the shaker as well.  If you have trouble finding it locally, I suggest you pick it up by the case here on Amazon and you will be set for a year or more.  A real good salt substitute, (that does contain real salt as well) that I recommend..."
457217,B006N3I2JE,A2FH00QPI7TQWV,Gregg Holmes,0,0,5,1332547200,love the coffee,Love the coffee and the best price. Arrived fast and reliabe. I will order more as soon as we run low.
348183,B003M61F0I,A118Z248EE8HDS,Nikki,13,14,5,1292889600,Ingredients,"After reading the review about the change of ingredients, I contacted Holistic Select to double check the information and they clearly state that there are no pork products in this food. The only change they made was to add canola oil as a secondary fat source. Here is the list of ingredients that they sent to me:<br /><br />Anchovy, Sardine & Salmon Meal, Oatmeal, Ground Brown Rice, Ground White Rice, Canola Oil (Preserved with Natural Mixed Tocopherols), Dried Beet Pulp, Menhaden Fish Oil, Flaxseed, Dried Egg Product, Carrots, Sun-Cured Alfalfa, Peas, Potassium Chloride, Organic Quinoa, Apples, Blueberries, Cranberries, Dried Kelp, Yucca Schidigera Extract, DL-Methionine, Vitamins [Beta-Carotene, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin E Supplement, Riboflavin Supplement, Vitamin B12 Supplement, d-Calcium Pantothenate, Niacin Supplement, Pyridoxine Hydrochloride, Thiamine Mononitrate, Folic Acid, Ascorbic Acid (Vitamin C), Biotin], Minerals [Polysaccharide Complexes of Zinc, Iron, Manganese and Copper, Cobalt Carbonate, Potassium Iodate, Sodium Selenite], Choline Chloride, Lecithin, Rosemary Extract, Glucosamine Hydrochloride, Inulin, Dried Lactobacillus acidophilus, Lactobacillus casei, Enterococcus faecium, Bacillus subtilis, Bacillus licheniformis, Aspergillus oryzae and Aspergillus ni  ger Fermentation Products, Mixed Tocopherols (a natural preservative).<br /><a href=""http://www.amazon.com/gp/product/B0000TSQ6G"">Holistic Select Radiant Adult Health, Anchovy, Sardine, and Salmon Dry Dog Food, 30-Pound Bag</a>"
